EPOCH                                 BX_(GSM)               BY_(GSM)               BZ_(GSM)
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
07-10-2015 18:04:00.000               -10.2780                10.1140                10.0910
07-10-2015 18:08:00.000               -8.63800                4.81400                10.3000
07-10-2015 18:12:00.000               -8.75300                8.51700                7.35400
07-10-2015 18:16:00.000               -7.19600                10.7180                6.24700
07-10-2015 18:20:00.000               -6.50900                11.3110                6.72500
07-10-2015 18:24:00.000               -6.18600                12.6810                4.29900
07-10-2015 18:28:00.000               -4.49800                14.5470              -0.171000
07-10-2015 18:32:00.000               -9.91400                11.4080               -6.34500
07-10-2015 18:36:00.000               -9.32300                9.87200               -4.64700
07-10-2015 18:40:00.000               -8.86100                1.68700               -11.7300
07-10-2015 18:44:00.000               -9.73700                3.40500               -11.2980
07-10-2015 18:48:00.000               -7.27800                9.91500               -7.48000
07-10-2015 18:52:00.000               -6.60600                14.5440              0.0140000
07-10-2015 18:56:00.000               -9.85500                9.75300               -7.99400
07-10-2015 19:00:00.000               -10.7230                5.10400               -10.2270
07-10-2015 19:04:00.000               -6.24800               -1.67100               -13.3640
07-10-2015 19:08:00.000               -5.22200               -1.97200               -13.6220
07-10-2015 19:12:00.000               -9.02800                10.5350              -0.206000
07-10-2015 19:16:00.000               -7.48900                9.60800               -7.95500
07-10-2015 19:20:00.000               -7.21700                8.67600               -11.3970
07-10-2015 19:24:00.000               -7.05500                7.16100               -14.0520
07-10-2015 19:28:00.000               -8.65700                8.45200               -8.59400
07-10-2015 19:32:00.000               -4.85700                5.24100               -13.4530
07-10-2015 19:36:00.000               -8.80300                8.24700               -4.61300
07-10-2015 19:40:00.000               -2.91900                4.16800               -9.37600
07-10-2015 19:44:00.000               -6.53600                2.30700              -0.785000
07-10-2015 19:48:00.000               -3.45800                2.40300               -2.70500
07-10-2015 19:52:00.000               0.409000                3.43800               -5.85300
07-10-2015 19:56:00.000               -1.20800                2.22800               -5.62600
07-10-2015 20:00:00.000               -2.01900                3.66100               -3.38200
07-10-2015 20:04:00.000               -2.75800                5.40700               -2.86000
07-10-2015 20:08:00.000              -0.334000                4.17100               -6.01000
07-10-2015 20:12:00.000              -0.115000                1.92100               -6.82200
07-10-2015 20:16:00.000              -0.300000                3.45600               -5.58200
07-10-2015 20:20:00.000                1.76700                5.35000               -4.59600
07-10-2015 20:24:00.000                2.04400                5.07700               -4.58000
07-10-2015 20:28:00.000                1.21100                3.51400               -5.76700
07-10-2015 20:32:00.000                3.98900                1.08900               -4.87300
07-10-2015 20:36:00.000               -2.76800                5.15500               -3.80000
07-10-2015 20:40:00.000                1.15300               0.486000               -6.07300
07-10-2015 20:44:00.000               -1.03800                1.02400               -5.88800
07-10-2015 20:48:00.000               -3.11600                5.27000               -1.84500
07-10-2015 20:52:00.000               -6.73300                2.48500                1.22200
07-10-2015 20:56:00.000               -7.31100              -0.581000               -1.57400
07-10-2015 21:00:00.000               -3.94700                2.95700               -4.05400
07-10-2015 21:04:00.000              -0.980000                3.62600               -4.68600
07-10-2015 21:08:00.000                1.12700                5.12700               -3.67200
07-10-2015 21:12:00.000                1.07700                1.71400               -4.63800
